Kingdom,Division,Group_Name,Family,Botanical_Name,Naturalisation_Status,NCA_Status,Burke,Burnett,Cook,Darling_Downs,Gregory_North,Gregory_South,Leichhardt,Maranoa,Mitchell,Moreton,North_Kennedy,Port_Curtis,South_Kennedy,Warrego,Wide_Bay,Queensland,ACT,NSW,NT,SA,TAS,VIC,WA,Australia,NG,Africa,America,Antarctica,Asia,NZ,Europe,Malesia,Melanesia,Pacific_islands,Notes
Plantae,Streptophyta,Angiosperms,Rubiaceae,Oldenlandia tenelliflora var. papuana Valeton,Native to QLD,Presumed extinct in the wild,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,No specimen in BRI
Plantae,Streptophyta,Angiosperms,Asteraceae,Olearia heterocarpa S.T.Blake,Native to QLD,Near threatened,,,,,,,,,,15,,,,,,,,6,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Olearia hygrophila (DC.) Benth.,Native to QLD,Endangered,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Olearia orientalis A.R.Bean & Jobson,Native to QLD,Endangered,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Euphorbiaceae,Omphalea celata P.I.Forst.,Native to QLD,Vulnerable,,,,,,,2,,,,2,,11,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Meliaceae,Owenia cepiodora F.Muell.,Native to QLD,Vulnerable,,,,,,,,,,8,,,,,,,,6,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Ozothamnus eriocephalus (J.H.Willis) Anderb.,Native to QLD,Vulnerable,,,,,,,1,,,,2,,12,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Ozothamnus vagans (C.T.White) Anderb.,Native to QLD,Vulnerable,,,,,,,,,,14,,,,,,,,7,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pachystoma pubescens Blume,Native to QLD,Vulnerable,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No specimen in BRI
Plantae,Streptophyta,Angiosperms,Pandanaceae,Pandanus zea H.St.John,Native to QLD,Near threatened,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Poaceae,Panicum chillagoanum B.K.Simon,Native to QLD,Vulnerable,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Papillilabium beckleri (F.Muell. ex Benth.) Dockrill,Native to QLD,Near threatened,,,,,,,,,,11,,,,,3,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Cyperaceae,Paramapania parvibractea (C.B.Clarke) Uittien,Native to QLD,Vulnerable,,,4,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,1,,,
Plantae,Streptophyta,Angiosperms,Aristolochiaceae,Pararistolochia praevenosa (F.Muell.) Michael J.Parsons,Native to QLD,Near threatened,,,5,,,,,,,67,3,,,,12,,,9,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia bartlensis J.B.Williams,Native to QLD,Vulnerable,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia kroombitensis J.B.Williams,Native to QLD,Vulnerable,,3,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia larcomensis J.B.Williams,Native to QLD,Vulnerable,,2,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia largiflorens (F.Muell. ex Benth.) S.T.Blake,Native to QLD,Endangered,,,1,,,,,,,3,3,,,,4,,,2,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia sankowskyana J.B.Williams,Native to QLD,Endangered,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia tenuis S.T.Blake,Native to QLD,Vulnerable,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia wildensis J.B.Williams,Native to QLD,Vulnerable,,,4,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Parsonsia wongabelensis J.B.Williams,Native to QLD,Endangered,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Poaceae,Paspalidium grandispiculatum B.K.Simon,Native to QLD,Vulnerable,,3,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Poaceae,Paspalidium udum S.T.Blake,Native to QLD,Vulnerable,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Poaceae,Paspalum batianoffii B.K.Simon,Native to QLD,Presumed extinct in the wild,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Poaceae,Paspalum multinodum B.K.Simon,Native to QLD,Vulnerable,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Gymnosperms,Podocarpaceae,Pectinopitys ladei (F.M.Bailey) C.N.Page,Native to QLD,Near threatened,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Elaeocarpaceae,Peripentadenia mearsii (C.T.White) L.S.Sm.,Native to QLD,Near threatened,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Elaeocarpaceae,Peripentadenia phelpsii B.Hyland & Coode,Native to QLD,Vulnerable,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Peristylus banfieldii (F.M.Bailey) Lavarack,Native to QLD,Endangered,,,1,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Polygonaceae,Persicaria elatior (R.Br.) Sojak,Native to QLD,Vulnerable,,,,,,,,,,11,,,,,,,,4,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Proteaceae,Persoonia daphnoides A.Cunn. ex R.Br.,Native to QLD,Near threatened,,,,5,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Proteaceae,Persoonia prostrata R.Br.,Native to QLD,Presumed extinct in the wild,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Phaius australis F.Muell.,Native to QLD,Endangered,,,7,,,,4,,,38,2,2,1,,7,,,5,1,,,1,,,1,,,,,,,,1,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Phaius bernaysii Rowland ex Rchb.f.,Native to QLD,Endangered,,,,,,,,,,4,,,,,2,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Phaius pictus T.E.Hunt,Native to QLD,Vulnerable,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Phalaenopsis rosenstromii F.M.Bailey,Native to QLD,Endangered,,,2,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Thymelaeaceae,Phaleria biflora (C.T.White) Herber,Native to QLD,Vulnerable,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rutaceae,Phebalium distans P.I.Forst.,Native to QLD,Endangered,,40,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rutaceae,Phebalium glandulosum Hook.,Native to QLD,Vulnerable,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rutaceae,Phebalium glandulosum subsp. eglandulosum (Blakely) Paul G.Wilson,Native to QLD,Vulnerable,,,,4,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rutaceae,Phebalium whitei Paul G.Wilson,Native to QLD,Vulnerable,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rutaceae,Philotheca acrolopha Paul G.Wilson,Native to QLD,Vulnerable,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rutaceae,Philotheca sporadica (Bayly) Paul G.Wilson,Native to QLD,Near threatened,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus carinatus (Desv. ex Poir.) Ching,Native to QLD,Endangered,,,8,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,1,5,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus creber (Alderw.) A.R.Field & Bostock,Native to QLD,Endangered,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus dalhousieanus (Spring) A.R.Field & Bostock,Native to QLD,Endangered,,,3,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus delbrueckii (Herter) A.R.Field & Bostock,Native to QLD,Vulnerable,,,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus lockyeri (D.L.Jones & B.Gray) A.R.Field & Bostock,Native to QLD,Vulnerable,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus phlegmarioides (Gaudich.) A.R.Field & Bostock,Native to QLD,Vulnerable,,,16,,,,,,,,1,,,,,,,,,,,,,,6,,,,,,,,7,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus squarrosus (G.Forst.) A.Love & D.Love,Native to QLD,Endangered,,,7,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,7,2,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus tetrastichoides (A.R.Field & Bostock) A.R.Field & Bostock,Native to QLD,Vulnerable,,,14,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Phlegmariurus varius (R.Br.) A.R.Field & Bostock,Native to QLD,Vulnerable,,,,4,,,,,,7,,,1,,,,,1,,,1,1,,,,,,,,13,,,,,
Plantae,Streptophyta,Angiosperms,Leguminosae (Fabaceae),Phylacium bracteosum Benn.,Native to QLD,Near threatened,,,6,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,4,,,
Plantae,Streptophyta,Angiosperms,Apocynaceae,Phyllanthera grayi (P.I.Forst.) Venter,Native to QLD,Vulnerable,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Phyllanthaceae,Phyllanthus brassii C.T.White,Native to QLD,Vulnerable,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Phyllanthaceae,Phyllanthus sp. (Bulburin P.I.Forster+ PIF16034),Native to QLD,Vulnerable,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Picris barbarorum Lindl.,Native to QLD,Vulnerable,,,,18,,,,2,,,,,,3,,,,1,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Picris conyzoides Lack & S.Holzapfel,Native to QLD,Vulnerable,,1,,1,,,,,,10,,,,,3,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Picris evae Lack,Native to QLD,Vulnerable,,,,43,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Thymelaeaceae,Pimelea leptospermoides F.Muell.,Native to QLD,Near threatened,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Thymelaeaceae,Pimelea leptospermoides F.Muell. subsp. leptospermoides,Native to QLD,Near threatened,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Thymelaeaceae,Pimelea leptospermoides subsp. bowmanni (Benth.) A.R.Bean,Native to QLD,Near threatened,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Thymelaeaceae,Pimelea umbratica A.Cunn. ex Meisn.,Native to QLD,Near threatened,,,,11,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Piperaceae,Piper mestonii F.M.Bailey,Native to QLD,Near threatened,,,23,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Pittosporaceae,Pittosporum oreillyanum C.T.White,Native to QLD,Near threatened,,,,,,,,,,21,,,,,,,,1,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Sapotaceae,Planchonella eerwah (F.M.Bailey) P.Royen,Native to QLD,Endangered,,,,,,,,,,29,,,,,1,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Sapotaceae,"Planchonella xylocarpa (C.T.White) Swenson, Bartish & Munzinger",Native to QLD,Near threatened,,,20,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Thelypteridaceae,Plesioneuron tuberculatum (Ces.) Holttum,Native to QLD,Endangered,,,5,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Pluchea alata A.R.Bean,Native to QLD,Endangered,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Pluchea punctata A.R.Bean,Native to QLD,Endangered,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Pluchea tenuis A.R.Bean,Native to QLD,Vulnerable,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Thelypteridaceae,Pneumatopteris costata (Brack.) Holttum,Native to QLD,Near threatened,,,11,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,1,,
Plantae,Streptophyta,Pteridophytes,Thelypteridaceae,Pneumatopteris pennigera (G.Forst.) Holttum,Native to QLD,Endangered,,,,,,,,,,3,,,,,,,,,,,1,2,,,,,,,,7,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Podolepis monticola R.J.F.Hend.,Native to QLD,Vulnerable,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rhamnaceae,Polianthion minutiflorum (E.M.Ross) K.R.Thiele,Native to QLD,Vulnerable,,6,,1,,,5,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Annonaceae,Polyalthia submontana (Jessup) B.Xue & R.M.K.Saunders subsp. submontana,Native to QLD,Near threatened,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Hymenophyllaceae,Polyphlebium endlicherianum (C.Presl) Ebihara & K.Iwats.,Native to QLD,Vulnerable,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,2,
Plantae,Streptophyta,Angiosperms,Araliaceae,Polyscias bellendenkerensis (F.M.Bailey) Philipson,Native to QLD,Vulnerable,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rhamnaceae,Pomaderris clivicola E.M.Ross,Native to QLD,Endangered,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rhamnaceae,Pomaderris coomingalensis N.G.Walsh & Coates,Native to QLD,Endangered,,9,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rhamnaceae,Pomaderris crassifolia N.G.Walsh & Coates,Native to QLD,Vulnerable,,,,4,,,,,,9,,,,,1,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rhamnaceae,Pomaderris notata S.T.Blake,Native to QLD,Vulnerable,,,,,,,,,,8,,,,,,,,1,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pomatocalpa marsupiale (Kraenzl.) J.J.Sm.,Native to QLD,Vulnerable,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Prasophyllum campestre R.J.Bates & D.L.Jones,Native to QLD,Near threatened,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No specimen in BRI
Plantae,Streptophyta,Angiosperms,Orchidaceae,Prasophyllum exilis D.L.Jones & R.J.Bates,Native to QLD,Near threatened,,1,,,,,,,,10,,,,,4,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Prasophyllum incompositum D.L.Jones,Native to QLD,Near threatened,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Prasophyllum wallum R.J.Bates & D.L.Jones,Native to QLD,Vulnerable,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Lamiaceae,Prostanthera albohirta C.T.White,Native to QLD,Endangered,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Lamiaceae,Prostanthera clotteniana (F.M.Bailey) A.R.Bean,Native to QLD,Endangered,,,9,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Lamiaceae,Prostanthera mulliganensis B.J.Conn & T.C.Wilson,Native to QLD,Vulnerable,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Lamiaceae,Prostanthera petraea B.J.Conn,Native to QLD,Near threatened,,,,8,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Lamiaceae,Prostanthera sp. (Dunmore D.M.Gordon 8A),Native to QLD,Vulnerable,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Lamiaceae,Prostanthera spathulata T.C.Wilson & B.J.Conn,Native to QLD,Vulnerable,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Lamiaceae,Prostanthera tozerana B.J.Conn & T.C.Wilson,Native to QLD,Vulnerable,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Picrodendraceae,Pseudanthus pauciflorus Halford & R.J.F.Hend. subsp. pauciflorus,Native to QLD,Near threatened,,,,,,,,,,11,,,,,,,,4,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Picrodendraceae,Pseudanthus pauciflorus subsp. arenicola Halford & R.J.F.Hend.,Native to QLD,Near threatened,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Lycopodiaceae,Pseudodiphasium volubile (G.Forst.) Holub,Native to QLD,Presumed extinct in the wild,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,8,,3,1,1,
Plantae,Streptophyta,Angiosperms,Annonaceae,Pseuduvaria hylandii Jessup,Native to QLD,Near threatened,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rubiaceae,Psydrax reticulata (C.T.White) S.T.Reynolds & R.J.F.Hend.,Native to QLD,Vulnerable,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Pteridophytes,Blechnaceae,Pteridoblechnum acuminatum (C.T.White & Goy) Hennipman,Native to QLD,Near threatened,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pterostylis bicornis D.L.Jones & M.A.Clem.,Native to QLD,Vulnerable,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pterostylis caligna M.T.Mathieson,Native to QLD,Endangered,,,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pterostylis chaetophora M.A.Clem. & D.L.Jones,Native to QLD,Endangered,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pterostylis nigricans D.L.Jones & M.A.Clem.,Native to QLD,Near threatened,,,,,,,,,,12,,,,,4,1,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pterostylis scoliosa D.L.Jones,Native to QLD,Endangered,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,"Pterostylis setifera M.A.Clem., Matthias & D.L.Jones",Native to QLD,Near threatened,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Pterostylis sp. (Gundiah W.W.Abell AQ72188),Native to QLD,Near threatened,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Amaranthaceae,Ptilotus brachyanthus (Benth.) F.Muell.,Native to QLD,Endangered,,,,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Amaranthaceae,Ptilotus extenuatus Benl,Native to QLD,Endangered,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Amaranthaceae,Ptilotus maconochiei Benl,Native to QLD,Near threatened,13,,,,6,3,,,1,,,,,7,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Amaranthaceae,Ptilotus senarius A.R.Bean,Native to QLD,Presumed extinct in the wild,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Amaranthaceae,Ptilotus uncinellus (A.R.Bean) T.Hammer,Native to QLD,Endangered,,,,,,,1,,,,,,13,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Leguminosae (Fabaceae),Pultenaea setulosa Benth.,Native to QLD,Vulnerable,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Leguminosae (Fabaceae),Pultenaea whiteana S.T.Blake,Native to QLD,Vulnerable,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rubiaceae,Randia audasii C.T.White,Native to QLD,Near threatened,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Rubiaceae,Randia moorei F.Muell.,Native to QLD,Endangered,,,,,,,,,,45,,,,,,,,5,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Araceae,Remusatia vivipara (Roxb.) Schott,Native to QLD,Near threatened,,,4,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Acanthaceae,Rhaphidospora bonneyana (F.Muell.) R.M.Barker,Native to QLD,Vulnerable,,,,,,,,,8,,,,,15,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Acanthaceae,Rhaphidospora cavernarum (F.Muell.) R.M.Barker,Native to QLD,Vulnerable,,,25,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Rhaponticum australe (Gaudich.) Sojak,Native to QLD,Vulnerable,,27,,51,,,,2,,6,,5,,1,1,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Rhinerrhizopsis matutina D.L.Jones & M.A.Clem.,Native to QLD,Vulnerable,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Rhizanthella omissa D.L.Jones & M.A.Clem.,Native to QLD,Endangered,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Myrtaceae,Rhodamnia angustifolia N.Snow & Guymer,Native to QLD,Endangered,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Myrtaceae,Rhodamnia glabrescens Guymer & Jessup,Native to QLD,Near threatened,,,,,,,,,,,8,17,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Myrtaceae,Rhodamnia longisepala N.Snow & A.J.Ford,Native to QLD,Endangered,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Myrtaceae,Rhodamnia rubescens (Benth.) Miq.,Native to QLD,Endangered,,,,5,,,,,,35,,,,,8,,,26,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Asteraceae,Rhodanthe rufescens Paul G.Wilson,Native to QLD,Near threatened,,,,,,2,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Myrtaceae,Rhodomyrtus psidioides (G.Don) Benth.,Native to QLD,Endangered,,,,1,,,,,,45,,,,,7,,,11,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Rhomboda polygonoides (F.Muell.) Ormerod,Native to QLD,Vulnerable,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Euphorbiaceae,Ricinocarpos canianus Halford & R.J.F.Hend.,Native to QLD,Endangered,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Euphorbiaceae,Ricinocarpos speciosus Muell.Arg.,Native to QLD,Vulnerable,,,,1,,,,,,30,,,,,11,,,6,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Myrtaceae,Ristantia gouldii Peter G.Wilson & B.Hyland,Native to QLD,Vulnerable,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Myrtaceae,Ristantia waterhousei Peter G.Wilson & B.Hyland,Native to QLD,Vulnerable,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
Plantae,Streptophyta,Angiosperms,Orchidaceae,Robiquetia wassellii Dockrill,Native to QLD,Near threatened,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
